contract_id,client_id,product_type,financing_amount_tnd,debt_like_amount_tnd,total_assets_tnd,status
5861,117,Mudaraba,101117,9779.0,,default
5862,1526,Murabaha,176599,,,closed
5863,2149,Mudaraba,42347,-500.0,,default
5864,2696,Murabaha,164245,-500.0,0.0,active
5865,716,Ijara,88765,,0.0,active
5866,2280,Murabaha,52774,-500.0,,closed
5867,4029,Murabaha,135135,43147.0,88657.0,default
5868,1908,Murabaha,174402,-500.0,0.0,active
5869,2287,Murabaha,190652,-500.0,456766.0,active
5870,3767,Mudaraba,76495,15383.0,0.0,closed
5871,4145,Murabaha,151461,-500.0,,default
5872,4903,Murabaha,27634,,0.0,closed
5873,972,Ijara,176824,59798.0,79569.0,closed
5874,4454,Mudaraba,66820,87651.0,0.0,default
5875,4451,Ijara,20350,,264934.0,closed
5876,4159,Murabaha,85409,-500.0,144733.0,closed
5877,2019,Ijara,129812,,0.0,active
5878,2060,Murabaha,108915,-500.0,0.0,default
5879,3369,Mudaraba,178762,70363.0,428319.0,closed
5880,2075,Mudaraba,182536,79726.0,0.0,closed
5881,4180,Ijara,179924,45301.0,0.0,default
5882,2808,Murabaha,48331,28911.0,0.0,closed
5883,3719,Mudaraba,32514,37539.0,50226.0,active
5884,808,Mudaraba,4293,3459.0,274715.0,default
5885,4567,Mudaraba,15171,,0.0,closed
5886,1867,Murabaha,100679,87321.0,280994.0,active
5887,1598,Murabaha,5949,30581.0,0.0,default
5888,4397,Ijara,50790,,207492.0,active
5889,4269,Murabaha,158646,82009.0,,default
5890,823,Murabaha,99854,-500.0,,default
5891,4178,Murabaha,10435,,326128.0,closed
5892,2633,Mudaraba,132961,8765.0,0.0,active
5893,4160,Mudaraba,168891,,0.0,closed
5894,2283,Ijara,169824,-500.0,,active
5895,1459,Murabaha,40605,89026.0,,active
5896,3577,Ijara,81275,,,closed
5897,2261,Mudaraba,133095,,,closed
5898,2831,Murabaha,163647,48198.0,287285.0,active
5899,449,Ijara,67820,28094.0,0.0,closed
5900,903,Murabaha,43137,-500.0,283115.0,active
5901,1867,Murabaha,175547,31359.0,208247.0,default
5902,3833,Mudaraba,52567,84506.0,420171.0,default
5903,4610,Mudaraba,189896,39325.0,,default
5904,2882,Mudaraba,176775,12805.0,,active
5905,1977,Ijara,83100,20509.0,,active
5906,2366,Mudaraba,148247,-500.0,,default
5907,3390,Mudaraba,142046,29356.0,0.0,default
5908,1346,Ijara,60571,-500.0,0.0,active
5909,538,Mudaraba,77151,,263740.0,active
5910,1391,Murabaha,85092,99639.0,,default
5911,4984,Mudaraba,90268,,,closed
5912,3745,Ijara,76714,89711.0,0.0,active
5913,4270,Ijara,147692,22844.0,0.0,default
5914,2934,Murabaha,72646,,,active
5915,2877,Mudaraba,98743,,,active
5916,4595,Murabaha,10737,-500.0,,active
5917,1623,Murabaha,127001,-500.0,0.0,default
5918,722,Murabaha,133167,-500.0,0.0,default
5919,4661,Ijara,85703,-500.0,0.0,active
5920,4768,Mudaraba,121448,59460.0,,default
5921,84,Murabaha,73620,,82564.0,active
5922,2364,Mudaraba,16523,,,default
5923,2913,Ijara,71231,-500.0,376692.0,active
5924,4398,Murabaha,146099,93332.0,,closed
5925,4495,Mudaraba,78977,,148884.0,default
5926,4115,Mudaraba,41218,26633.0,,closed
5927,2288,Ijara,158847,84751.0,0.0,default
5928,3248,Mudaraba,32619,-500.0,0.0,active
5929,1025,Murabaha,125412,-500.0,0.0,default
5930,2983,Ijara,38343,-500.0,0.0,default
5931,4237,Mudaraba,193107,,268926.0,default
5932,1207,Mudaraba,5412,95592.0,0.0,active
5933,846,Murabaha,142688,-500.0,0.0,default
5934,4827,Murabaha,104371,-500.0,0.0,default
5935,1313,Ijara,12070,-500.0,,closed
5936,3681,Ijara,22742,,200883.0,active
5937,3648,Ijara,3733,,,closed
5938,3238,Ijara,160725,-500.0,333467.0,active
5939,42,Murabaha,16060,-500.0,249378.0,closed
5940,4643,Mudaraba,54473,28481.0,,default
5941,1358,Mudaraba,92316,,415137.0,active
5942,4576,Mudaraba,131145,-500.0,186574.0,default
5943,3856,Mudaraba,80752,,,default
5944,4307,Ijara,113298,-500.0,,active
5945,4761,Mudaraba,9541,,0.0,closed
5946,4346,Ijara,199974,79030.0,179268.0,default
5947,3875,Murabaha,194831,,,default
5948,4641,Mudaraba,63933,-500.0,,closed
5949,3262,Mudaraba,4303,,,closed
5950,2230,Ijara,74136,-500.0,,closed
5951,92,Murabaha,187984,27732.0,0.0,default
5952,3048,Murabaha,18851,,0.0,active
5953,2698,Mudaraba,140767,,,closed
5954,1774,Mudaraba,183480,-500.0,,closed
5955,2409,Murabaha,149216,70779.0,55094.0,closed
5956,2402,Murabaha,122562,91751.0,0.0,default
5957,2250,Mudaraba,61436,29893.0,,closed
5958,3001,Mudaraba,145566,86811.0,,closed
5959,1323,Mudaraba,133083,88823.0,459598.0,default
5960,4068,Murabaha,62557,-500.0,0.0,closed
5961,2044,Murabaha,156531,64589.0,,closed
5962,4178,Murabaha,98984,13276.0,11149.0,closed
5963,1752,Ijara,161090,53781.0,442178.0,active
5964,4546,Murabaha,61560,,82670.0,active
5965,4309,Mudaraba,168854,,101628.0,active
5966,982,Ijara,99879,74060.0,0.0,active
5967,2173,Mudaraba,111329,-500.0,287897.0,active
5968,3595,Mudaraba,152283,-500.0,,default
5969,1153,Murabaha,119058,57440.0,436388.0,closed
5970,331,Mudaraba,109748,53350.0,,active
5971,2086,Ijara,17690,,0.0,default
5972,3589,Murabaha,181079,,394368.0,closed
5973,2162,Mudaraba,81110,23093.0,0.0,closed
5974,4603,Murabaha,83074,69166.0,,active
5975,3709,Ijara,199475,26264.0,77799.0,default
5976,2543,Murabaha,157009,,0.0,default
5977,3110,Murabaha,119217,-500.0,0.0,active
5978,2692,Murabaha,15202,20931.0,192975.0,default
5979,240,Ijara,142902,-500.0,0.0,closed
5980,370,Murabaha,187278,,452974.0,default
5981,1495,Ijara,19839,,0.0,active
5982,972,Ijara,159396,-500.0,0.0,default
5983,808,Mudaraba,106780,-500.0,,closed
5984,4230,Mudaraba,148783,-500.0,0.0,closed
5985,1606,Mudaraba,40293,-500.0,217076.0,closed
5986,1468,Mudaraba,151301,,,default
5987,2427,Murabaha,91276,,0.0,default
5988,4710,Murabaha,25116,5886.0,19508.0,active
5989,2810,Murabaha,170008,,,default
5990,618,Murabaha,183936,-500.0,,active
5991,4732,Ijara,197038,94044.0,,closed
5992,1353,Ijara,103543,,0.0,default
5993,3377,Mudaraba,5932,-500.0,0.0,active
5994,3867,Murabaha,152816,2053.0,,closed
5995,4945,Mudaraba,35934,,,active
5996,186,Mudaraba,22566,45006.0,0.0,default
5997,1216,Ijara,98005,,0.0,closed
5998,4709,Ijara,35904,,0.0,closed
5999,2272,Ijara,192366,-500.0,0.0,active
6000,1796,Ijara,151700,-500.0,,active
6001,2256,Mudaraba,145626,,,default
6002,3127,Mudaraba,126188,,,active
6003,95,Ijara,54084,42319.0,,closed
6004,1352,Murabaha,197079,-500.0,263973.0,closed
6005,2667,Ijara,64747,,,closed
6006,2747,Mudaraba,45770,7937.0,,default
6007,221,Murabaha,54103,,,active
6008,1381,Murabaha,136189,,0.0,default
6009,408,Ijara,67332,,191901.0,closed
6010,4171,Ijara,68050,15451.0,0.0,default
6011,1583,Ijara,77969,1369.0,,active
6012,2727,Ijara,44453,31237.0,,active
6013,3197,Mudaraba,148927,-500.0,0.0,active
6014,907,Mudaraba,192330,-500.0,0.0,default
6015,3946,Murabaha,77963,,,default
6016,463,Mudaraba,127818,47565.0,0.0,active
6017,4983,Murabaha,100242,-500.0,,closed
6018,2340,Mudaraba,53672,-500.0,0.0,default
6019,4969,Ijara,155560,81308.0,103563.0,active
6020,2955,Ijara,95391,,153047.0,closed
6021,2487,Ijara,154033,228.0,491107.0,default
6022,1624,Murabaha,155546,,0.0,closed
6023,2647,Mudaraba,122124,38154.0,42339.0,active
6024,4993,Ijara,125914,12572.0,0.0,default
6025,4217,Mudaraba,149591,31953.0,0.0,closed
6026,891,Murabaha,63068,63344.0,0.0,default
6027,2999,Ijara,53705,55221.0,0.0,closed
6028,971,Mudaraba,129240,,,closed
6029,4204,Murabaha,42239,-500.0,329664.0,closed
6030,3285,Ijara,168419,72731.0,0.0,closed
6031,4623,Mudaraba,66177,-500.0,0.0,default
6032,4712,Ijara,55860,-500.0,,closed
6033,4590,Ijara,86609,,0.0,active
6034,1806,Ijara,145357,,0.0,active
6035,1024,Ijara,108978,,41322.0,active
6036,4818,Mudaraba,93228,-500.0,376605.0,active
6037,2454,Mudaraba,40850,,323238.0,default
6038,4232,Ijara,197406,,,default
6039,4034,Mudaraba,26943,,74023.0,active
6040,559,Ijara,12416,,109766.0,closed
6041,3270,Mudaraba,43771,,,default
6042,146,Ijara,185052,,305359.0,closed
6043,2663,Murabaha,30924,,0.0,active
6044,4131,Murabaha,137821,98558.0,,default
6045,3091,Mudaraba,169233,,0.0,active
6046,3749,Murabaha,106820,,0.0,default
6047,2433,Ijara,102293,,428894.0,active
6048,4194,Murabaha,140918,-500.0,0.0,default
6049,1458,Mudaraba,17272,-500.0,393306.0,default
6050,4756,Mudaraba,122063,-500.0,,default
6051,359,Mudaraba,57738,-500.0,6440.0,active
6052,3253,Murabaha,1555,,,closed
6053,4058,Mudaraba,45262,,258902.0,default
6054,4583,Murabaha,90177,26573.0,,active
6055,1688,Mudaraba,114624,-500.0,,default
6056,1715,Mudaraba,95450,,,active
6057,309,Ijara,28139,-500.0,0.0,active
6058,1088,Mudaraba,144995,13084.0,0.0,active
6059,3230,Mudaraba,68260,96007.0,,closed
6060,3299,Mudaraba,18734,89645.0,,default
6061,4058,Murabaha,197243,,92773.0,default
6062,3578,Mudaraba,36301,-500.0,64724.0,default
6063,2040,Murabaha,84485,-500.0,,default
6064,3388,Murabaha,173016,39308.0,,active
6065,1419,Murabaha,76605,-500.0,386463.0,active
6066,3592,Ijara,198595,,,active
6067,2057,Ijara,61930,,435480.0,active
6068,641,Ijara,181660,17807.0,,closed
6069,3289,Ijara,91811,1145.0,,default
6070,107,Ijara,60328,,255705.0,default
6071,1992,Murabaha,37890,-500.0,,closed
6072,805,Mudaraba,66353,23880.0,477293.0,default
6073,4010,Ijara,185582,,220497.0,default
6074,2456,Murabaha,107172,,,closed
6075,3852,Murabaha,63241,54142.0,0.0,closed
6076,2003,Mudaraba,157679,38513.0,0.0,closed
6077,1096,Ijara,42819,,110408.0,active
6078,2281,Mudaraba,115917,-500.0,86714.0,closed
6079,50,Murabaha,130682,-500.0,0.0,closed
6080,752,Ijara,47252,-500.0,433072.0,closed
6081,2993,Ijara,145512,28371.0,335023.0,active
6082,1238,Mudaraba,60580,45216.0,289188.0,default
6083,4339,Murabaha,42142,-500.0,225083.0,default
6084,2415,Ijara,136326,-500.0,107837.0,default
6085,4401,Ijara,164194,,427869.0,closed
6086,4438,Ijara,73403,-500.0,0.0,active
6087,1133,Mudaraba,78366,,132340.0,active
6088,2062,Ijara,60544,-500.0,,default
6089,468,Murabaha,198952,-500.0,0.0,default
6090,3807,Mudaraba,104040,,,closed
6091,3345,Ijara,181812,,262293.0,closed
6092,3121,Murabaha,80738,-500.0,,closed
6093,1981,Ijara,14918,29984.0,,default
6094,2231,Ijara,59115,87701.0,214849.0,default
6095,221,Ijara,20699,-500.0,167406.0,closed
6096,4262,Mudaraba,84462,8333.0,0.0,default
6097,4406,Murabaha,137562,48055.0,0.0,active
6098,4978,Mudaraba,36992,,0.0,closed
6099,1359,Murabaha,132220,,,default
6100,1425,Mudaraba,117405,-500.0,0.0,default
6101,2635,Murabaha,68899,65246.0,335787.0,closed
6102,1501,Ijara,199059,41409.0,410593.0,default
6103,4271,Mudaraba,125323,55003.0,0.0,closed
6104,3709,Murabaha,127122,,0.0,default
6105,3097,Murabaha,112892,,0.0,default
6106,3716,Murabaha,30577,-500.0,0.0,closed
6107,3262,Murabaha,133282,-500.0,451188.0,active
6108,2344,Mudaraba,99235,-500.0,,active
6109,4354,Murabaha,84064,52278.0,70553.0,default
6110,1656,Mudaraba,177458,-500.0,0.0,default
6111,3208,Murabaha,108214,44938.0,184596.0,closed
6112,740,Murabaha,72231,-500.0,259756.0,closed
6113,4977,Ijara,5886,-500.0,387855.0,active
6114,3512,Ijara,92210,-500.0,130890.0,default
6115,3383,Ijara,84764,-500.0,0.0,active
6116,4978,Mudaraba,153337,,469482.0,default
6117,2669,Murabaha,193202,,,active
6118,536,Murabaha,58405,,,default
6119,2447,Murabaha,126274,85189.0,440361.0,closed
6120,3498,Mudaraba,146451,-500.0,,active
6121,732,Mudaraba,55215,,0.0,closed
6122,2158,Mudaraba,119352,-500.0,,default
6123,3646,Ijara,136691,76039.0,,default
6124,4044,Ijara,198818,-500.0,,active
6125,1748,Ijara,82094,,,closed
6126,705,Mudaraba,153385,-500.0,0.0,default
6127,4423,Mudaraba,174652,-500.0,0.0,active
6128,4172,Murabaha,70611,,0.0,active
6129,3692,Mudaraba,62568,25094.0,0.0,active
6130,1962,Mudaraba,61210,,,active
6131,1800,Mudaraba,18192,,0.0,active
6132,3319,Mudaraba,38473,,0.0,default
6133,2489,Murabaha,108011,-500.0,,active
6134,722,Mudaraba,9947,-500.0,,active
6135,385,Ijara,66461,,0.0,active
6136,4455,Ijara,140262,-500.0,406358.0,closed
6137,3318,Murabaha,108568,61805.0,84949.0,active
6138,2679,Ijara,42946,-500.0,250956.0,default
6139,2307,Mudaraba,100693,-500.0,,default
6140,1669,Murabaha,26993,,,default
6141,4667,Murabaha,33383,,,default
6142,3736,Ijara,75659,-500.0,446920.0,closed
6143,3706,Murabaha,40661,77277.0,,default
6144,4892,Ijara,43494,81412.0,,closed
6145,4548,Ijara,161574,62197.0,19263.0,active
6146,4914,Ijara,84312,15396.0,321634.0,closed
6147,4341,Mudaraba,56546,,,active
6148,471,Mudaraba,115809,-500.0,209303.0,active
6149,2795,Ijara,37984,,0.0,active
6150,1383,Murabaha,64276,-500.0,,active
6151,1833,Ijara,197512,61291.0,190718.0,closed
6152,4826,Ijara,157898,-500.0,0.0,default
6153,1057,Mudaraba,110530,88491.0,,closed
6154,2246,Murabaha,120343,258.0,11817.0,default
6155,3900,Ijara,190331,-500.0,349301.0,active
6156,1158,Mudaraba,191545,,,closed
6157,402,Murabaha,91933,52990.0,,active
6158,1697,Murabaha,95040,-500.0,0.0,active
6159,4580,Ijara,164502,38419.0,,active
6160,4996,Murabaha,35232,-500.0,0.0,active
6161,3100,Ijara,27532,36861.0,,closed
6162,2036,Mudaraba,135651,,211179.0,closed
6163,1041,Mudaraba,166413,12663.0,0.0,closed
6164,1010,Ijara,149712,-500.0,384616.0,active
6165,1049,Murabaha,104487,67837.0,0.0,default
6166,1154,Murabaha,115717,-500.0,0.0,closed
6167,1364,Ijara,193562,,0.0,default
6168,529,Murabaha,187104,73685.0,,active
6169,2241,Murabaha,18379,-500.0,94416.0,active
6170,263,Murabaha,172524,-500.0,160668.0,active
6171,4644,Ijara,26772,,128085.0,closed
6172,630,Murabaha,93338,,,active
6173,289,Murabaha,134676,64655.0,,closed
6174,271,Ijara,168518,90526.0,17671.0,active
6175,4986,Mudaraba,109158,-500.0,,closed
6176,2294,Mudaraba,12905,,0.0,active
6177,2762,Mudaraba,178844,75956.0,336836.0,closed
6178,165,Ijara,133977,-500.0,414950.0,active
6179,2310,Mudaraba,195683,,,closed
6180,1113,Mudaraba,142450,,80113.0,active
6181,1116,Murabaha,124013,-500.0,0.0,closed
6182,3109,Murabaha,63457,,0.0,active
6183,4533,Mudaraba,9871,-500.0,,closed
6184,1330,Murabaha,6030,,,active
6185,2490,Mudaraba,190592,8567.0,,default
6186,1943,Mudaraba,116645,-500.0,0.0,active
6187,1533,Murabaha,7885,32821.0,,active
6188,2396,Ijara,157622,89771.0,345521.0,closed
6189,2894,Mudaraba,48184,,,closed
6190,2224,Murabaha,19942,-500.0,0.0,default
6191,4637,Ijara,44201,,0.0,closed
6192,2852,Ijara,3294,,103376.0,closed
6193,2878,Mudaraba,183365,-500.0,,closed
6194,4552,Ijara,142540,18461.0,341206.0,closed
6195,4272,Mudaraba,77599,80280.0,0.0,default
6196,4172,Ijara,133004,,,default
6197,11,Mudaraba,111498,-500.0,293169.0,default
6198,448,Mudaraba,74197,,0.0,default
6199,4726,Murabaha,13513,-500.0,,active
6200,4770,Mudaraba,3681,,0.0,active
6201,1043,Ijara,130463,-500.0,201999.0,active
6202,1285,Mudaraba,137199,-500.0,325533.0,default
6203,4037,Mudaraba,94159,,,default
6204,436,Murabaha,56195,28090.0,437082.0,default
6205,4782,Ijara,74334,53111.0,268860.0,closed
6206,3364,Murabaha,74406,-500.0,0.0,active
6207,188,Mudaraba,72262,7557.0,0.0,default
6208,2718,Mudaraba,52557,-500.0,0.0,closed
6209,902,Ijara,107836,-500.0,0.0,closed
6210,4506,Ijara,178025,80709.0,0.0,active
6211,1099,Mudaraba,3650,-500.0,310168.0,default
6212,2871,Ijara,175462,,470348.0,active
6213,4405,Mudaraba,8074,,62344.0,closed
6214,3656,Mudaraba,185991,32979.0,0.0,closed
6215,1965,Mudaraba,148759,-500.0,0.0,closed
6216,3225,Ijara,63055,29194.0,177839.0,closed
6217,1776,Mudaraba,143454,,341051.0,active
6218,1830,Mudaraba,119690,-500.0,,closed
6219,4564,Mudaraba,193789,,,default
6220,620,Mudaraba,181145,-500.0,,closed
6221,4263,Ijara,175859,,,default
6222,2838,Murabaha,60846,,240911.0,default
6223,92,Ijara,51390,39260.0,,active
6224,3235,Mudaraba,5201,,32340.0,active
6225,2835,Murabaha,23355,,,default
6226,3628,Mudaraba,194428,50920.0,0.0,active
6227,2901,Ijara,48786,-500.0,,active
6228,1731,Murabaha,114272,-500.0,0.0,default
6229,4432,Murabaha,144078,29989.0,,active
6230,2311,Murabaha,154704,-500.0,,default
6231,1258,Murabaha,76706,72933.0,385961.0,active
6232,2942,Murabaha,60853,,231349.0,active
6233,332,Murabaha,154589,,33899.0,active
6234,165,Ijara,79408,-500.0,34269.0,default
6235,4027,Mudaraba,85694,,,default
6236,3482,Mudaraba,120432,-500.0,,closed
6237,2717,Mudaraba,20641,-500.0,,closed
6238,4383,Mudaraba,173029,61601.0,,default
6239,661,Murabaha,192905,74208.0,,active
6240,4662,Ijara,172655,,59012.0,active
6241,3383,Murabaha,97148,13153.0,0.0,closed
6242,3482,Mudaraba,193125,,0.0,default
6243,1831,Mudaraba,104938,910.0,,active
6244,4814,Murabaha,65229,,0.0,default
6245,3445,Murabaha,164971,-500.0,,active
6246,482,Mudaraba,154572,-500.0,396451.0,default
6247,992,Mudaraba,6647,,0.0,default
6248,1057,Murabaha,148926,69102.0,,active
6249,3285,Ijara,78565,,210159.0,closed
6250,3316,Ijara,81636,,,active
6251,1522,Mudaraba,178292,,0.0,default
6252,4838,Mudaraba,92528,,,default
6253,4135,Murabaha,126829,,,default
6254,4553,Murabaha,146328,63721.0,,default
6255,937,Ijara,196133,-500.0,,default
6256,389,Mudaraba,123850,55701.0,,default
6257,2844,Murabaha,107614,-500.0,,default
6258,583,Mudaraba,199316,,0.0,active
6259,2704,Mudaraba,153293,,0.0,default
6260,1696,Mudaraba,25324,-500.0,,active
6261,4252,Mudaraba,155168,52142.0,,default
6262,3258,Murabaha,97111,-500.0,,closed
6263,4101,Ijara,86869,-500.0,,closed
6264,3,Mudaraba,89901,-500.0,387784.0,default
6265,1298,Murabaha,83805,56644.0,,default
6266,2126,Mudaraba,150746,69430.0,,default
6267,2770,Ijara,95540,,0.0,default
6268,531,Mudaraba,32843,63140.0,17744.0,closed
6269,226,Murabaha,39910,,,active
6270,4566,Murabaha,157544,,0.0,active
6271,1664,Mudaraba,182749,,0.0,default
6272,3654,Ijara,14733,62113.0,,active
6273,3240,Ijara,110318,57119.0,,active
6274,2927,Mudaraba,146322,-500.0,265820.0,active
6275,3893,Ijara,102298,,,default
6276,1725,Ijara,130617,,,active
6277,2666,Mudaraba,108705,53513.0,0.0,active
6278,3436,Ijara,17169,-500.0,,default
6279,3561,Ijara,56159,87372.0,408295.0,default
6280,1978,Mudaraba,144991,-500.0,,default
6281,3161,Ijara,58026,-500.0,0.0,closed
6282,4822,Mudaraba,51105,-500.0,0.0,default
6283,69,Ijara,16350,-500.0,0.0,default
6284,1058,Mudaraba,143815,-500.0,,closed
6285,4606,Ijara,95575,-500.0,,active
6286,2625,Murabaha,39661,29965.0,0.0,active
6287,4761,Murabaha,155641,69102.0,163326.0,closed
6288,2584,Mudaraba,13206,,0.0,active
6289,1423,Ijara,7358,54395.0,177359.0,default
6290,3753,Ijara,126774,-500.0,0.0,default
6291,1097,Ijara,161761,-500.0,248795.0,default
6292,4734,Mudaraba,58428,-500.0,,active
6293,183,Mudaraba,94497,20706.0,0.0,default
6294,3479,Murabaha,95377,-500.0,0.0,active
6295,349,Mudaraba,181322,83689.0,0.0,closed
6296,3056,Ijara,136242,-500.0,218393.0,closed
6297,138,Murabaha,50294,32711.0,0.0,closed
6298,4605,Murabaha,126303,77828.0,,closed
6299,3031,Mudaraba,164786,-500.0,203379.0,active
6300,416,Murabaha,8676,,152972.0,active
6301,660,Mudaraba,119104,,0.0,default
6302,1263,Mudaraba,169014,2199.0,261382.0,closed
6303,2037,Murabaha,175431,-500.0,142348.0,closed
6304,865,Murabaha,25966,,316065.0,active
6305,4030,Ijara,196339,-500.0,0.0,active
6306,3076,Murabaha,161120,,0.0,active
6307,440,Murabaha,76469,99507.0,363161.0,default
6308,3721,Ijara,177150,-500.0,0.0,default
6309,1203,Murabaha,183111,,0.0,active
6310,4194,Murabaha,165584,21930.0,0.0,default
6311,498,Ijara,61606,-500.0,,default
6312,2467,Ijara,181899,-500.0,0.0,default
6313,1822,Ijara,154960,,,default
6314,3428,Murabaha,72512,29232.0,263106.0,default
6315,3718,Murabaha,112558,-500.0,,closed
6316,353,Ijara,165780,,,closed
6317,4848,Ijara,129308,-500.0,166668.0,active
6318,4857,Mudaraba,63540,,0.0,default
6319,2781,Ijara,171927,64137.0,114591.0,active
6320,350,Mudaraba,67448,37213.0,277859.0,closed
6321,467,Mudaraba,186585,,188799.0,active
6322,4325,Murabaha,165904,,0.0,default
6323,4931,Mudaraba,65532,,488414.0,default
6324,4042,Murabaha,118608,-500.0,,active
6325,1521,Murabaha,110444,-500.0,342002.0,active
6326,1401,Mudaraba,131247,-500.0,0.0,active
6327,1144,Mudaraba,158286,41108.0,0.0,default
6328,2043,Mudaraba,133774,,,default
6329,1663,Ijara,93192,,,active
6330,1996,Ijara,29268,-500.0,,default
6331,1250,Mudaraba,32995,4462.0,0.0,default
6332,537,Mudaraba,131090,96271.0,,default
6333,1948,Mudaraba,80525,21488.0,0.0,closed
6334,2848,Ijara,123993,,0.0,active
6335,3912,Murabaha,58847,-500.0,0.0,default
6336,1394,Murabaha,18893,-500.0,27489.0,default
6337,4254,Ijara,190170,36767.0,,active
6338,3349,Mudaraba,77942,-500.0,0.0,default
6339,2773,Murabaha,166078,55864.0,,closed
6340,4132,Mudaraba,163171,9727.0,0.0,closed
6341,4909,Ijara,162480,-500.0,,closed
6342,1391,Murabaha,182871,,,default
6343,2824,Murabaha,61640,,287309.0,active
6344,3128,Ijara,134051,93809.0,,closed
6345,2406,Murabaha,160127,60889.0,391493.0,default
6346,1641,Mudaraba,1299,84962.0,,default
6347,1280,Mudaraba,145100,,340813.0,default
6348,2573,Ijara,81995,,340078.0,closed
6349,4185,Murabaha,119847,74839.0,51635.0,default
6350,3991,Mudaraba,83433,,0.0,default
6351,504,Murabaha,195566,,433222.0,closed
6352,2433,Ijara,157450,-500.0,,active
6353,1471,Mudaraba,75554,29616.0,,active
6354,4306,Mudaraba,14177,,416917.0,default
6355,1006,Murabaha,91956,,476437.0,active
6356,3287,Ijara,127383,49790.0,0.0,default
6357,3657,Murabaha,183399,,0.0,default
6358,4543,Mudaraba,137293,,217735.0,active
6359,4009,Mudaraba,153779,87363.0,207915.0,closed
6360,3128,Mudaraba,38069,71563.0,457755.0,active
6361,4886,Mudaraba,132005,82866.0,64337.0,active
6362,1545,Mudaraba,131867,45612.0,299941.0,closed
6363,1409,Mudaraba,160408,80300.0,0.0,closed
6364,4908,Murabaha,160504,-500.0,0.0,default
6365,740,Murabaha,183485,-500.0,0.0,default
6366,2577,Ijara,143003,18077.0,0.0,active
6367,3662,Ijara,98272,,,default
6368,3229,Mudaraba,55346,,0.0,default
6369,1544,Murabaha,13093,,,active
6370,2150,Mudaraba,79196,-500.0,0.0,closed
6371,1968,Ijara,191297,1204.0,29331.0,default
6372,3139,Mudaraba,127854,7539.0,498558.0,closed
6373,31,Murabaha,76696,-500.0,278666.0,closed
6374,2925,Murabaha,29014,-500.0,57945.0,default
6375,201,Mudaraba,74492,7385.0,,active
6376,1408,Mudaraba,132988,-500.0,113180.0,default
6377,3166,Murabaha,17448,-500.0,,closed
6378,2015,Ijara,26897,22698.0,0.0,closed
6379,1387,Murabaha,28442,-500.0,,default
6380,4109,Ijara,137607,-500.0,0.0,default
6381,3128,Murabaha,87786,,455297.0,active
6382,2418,Ijara,195645,26783.0,,default
6383,3177,Murabaha,31086,-500.0,0.0,active
6384,4353,Murabaha,42922,,0.0,active
6385,3130,Mudaraba,153935,,,default
6386,1299,Ijara,3304,29000.0,,default
6387,1701,Mudaraba,135886,-500.0,0.0,closed
6388,3880,Murabaha,79045,,,default
6389,3781,Murabaha,35726,,330759.0,default
6390,4322,Ijara,192021,-500.0,,active
6391,3228,Murabaha,84395,,0.0,default
6392,2245,Ijara,23073,86257.0,,closed
6393,1814,Mudaraba,172325,85203.0,0.0,active
6394,359,Murabaha,127491,74892.0,27013.0,closed
6395,4025,Ijara,195512,-500.0,,default
6396,4204,Mudaraba,63182,58687.0,,default
6397,785,Mudaraba,132299,,,active
6398,3811,Murabaha,11217,47488.0,16556.0,default
6399,2338,Ijara,157776,-500.0,418148.0,active
6400,2724,Mudaraba,197667,,417270.0,default
6401,3339,Murabaha,85709,-500.0,327678.0,closed
6402,4401,Murabaha,20046,-500.0,,active
6403,3026,Ijara,102660,93866.0,238349.0,default
6404,2583,Ijara,136543,-500.0,0.0,default
6405,3123,Murabaha,77869,,,default
6406,3110,Murabaha,133673,,0.0,closed
6407,4520,Murabaha,23303,46515.0,0.0,active
6408,3661,Ijara,77025,,313203.0,default
6409,28,Mudaraba,180877,,,active
6410,54,Mudaraba,27009,,0.0,default
6411,724,Murabaha,108749,74905.0,0.0,default
6412,894,Ijara,85419,-500.0,0.0,default
6413,2627,Murabaha,79074,,0.0,default
6414,3439,Mudaraba,189089,-500.0,309568.0,default
6415,1730,Mudaraba,179318,,0.0,default
6416,1488,Mudaraba,115952,-500.0,,active
6417,395,Mudaraba,40824,-500.0,0.0,closed
6418,3438,Mudaraba,74495,,41899.0,closed
6419,3158,Murabaha,77687,-500.0,0.0,active
6420,4267,Ijara,120043,89582.0,,closed
6421,422,Mudaraba,84061,56087.0,342925.0,closed
6422,4167,Ijara,98184,-500.0,0.0,closed
6423,4903,Mudaraba,33823,-500.0,236639.0,active
6424,3698,Mudaraba,107786,-500.0,,default
6425,4309,Ijara,174946,,311425.0,active
6426,4136,Mudaraba,146777,16403.0,,default
6427,3661,Ijara,29369,,179398.0,closed
6428,967,Ijara,180481,-500.0,0.0,closed
6429,1804,Ijara,192094,67559.0,0.0,active
6430,4432,Ijara,27499,-500.0,179352.0,closed
6431,1877,Ijara,175719,,0.0,active
6432,585,Ijara,141785,,0.0,closed
6433,3093,Ijara,179616,,0.0,closed
6434,2550,Mudaraba,60530,33993.0,0.0,default
6435,1339,Mudaraba,71092,,,default
6436,1062,Ijara,39890,53680.0,0.0,closed
6437,2648,Mudaraba,195320,70286.0,,closed
6438,155,Mudaraba,36837,-500.0,,active
